ACTIVE_INGREDIENTS,PRODUCT_NAME,RANKING,PROMOTION_FROM,PROMOTION_TO,PROMOTION_PRICE,REGULAR_PRICE,,NOTES:
ASPIRIN,SOLUSPIRIN,,,,,35.19,,
ASPIRIN,BAYER ASPIRIN CARDIO 100MG TABS,,,,,32.49,,
ASPIRIN,DISPRIN CARDIOCARE,,,,,32.49,,
ASPIRIN,MYOPRIN,,,,,32.49,,
ATAZANAVIR,ASPEN ATAZANAVIR,,,,,320,,
ATAZANAVIR,ATAZOR (NAMIBIA ONLY),,,,,320,,
ATAZANAVIR,REYATAZ,,,,,320,,
ATAZANAVIR*,ASPEN ATAZANAVIR,,,,,651.19,,
ATAZANAVIR*,ATAZOR,,,,,651.19,,
ATAZANAVIR*,ATAZOR (NAMIBIA ONLY),,,,,651.19,,
ATAZANAVIR*,REYATAZ,,,,,651.19,,
ATAZANAVIR/RITONAVIR*,ANZAVIR-R,,,,,495,,
ATAZANAVIR/RITONAVIR,ATAZOR-R (NAMIBIA ONLY),,,,,495,,
ATAZANAVIR/RITONAVIR,HETERO ATAZANAVIR AND RITONAVIR,,,,,495,,
ATAZANAVIR/RITONAVIR,RIATEM,,,,,495,,
ATAZANAVIR/RITONAVIR,TARITO,,,,,495,,
ATAZANAVIR/RITONAVIR,ZATOMAV,,,,,495,,
ATENOLOL*,TENOPRESS,,,,,146.26,,
ATENOLOL*,TENORMIN,,,,,146.26,,
ATENOLOL,ADCO-ATENOLOL,,,,,18.95,,
ATENOLOL,B-BLOCK,,,,,18.95,,
ATENOLOL,BIO-ATENOLOL,,,,,18.95,,
ATENOLOL,GULF ATENOLOL,,,,,18.95,,
ATENOLOL,HEXA-BLOK,,,,,18.95,,
ATENOLOL,TENBLOKA,,,,,18.95,,
ATENOLOL,TENOMAC (NAMIBIA ONLY),,,,,18.95,,
ATENOLOL,TENOPRESS,,,,,18.95,,
ATENOLOL,TENORMIN,,,,,18.95,,
ATENOLOL,ZETENOL,,,,,18.95,,
ATENOLOL,ADCO-ATENOLOL,,,,,41.48,,
ATENOLOL,B-BLOCK,,,,,41.48,,
ATENOLOL,BIO-ATENOLOL,,,,,41.48,,
ATENOLOL,GULF ATENOLOL,,,,,41.48,,
ATENOLOL,HEXA-BLOK,,,,,41.48,,
ATENOLOL,SANDOZ-ATENONOL,,,,,41.48,,
ATENOLOL,TENBLOKA,,,,,41.48,,
ATENOLOL,TENOPRESS,,,,,41.48,,
ATENOLOL,TENORMIN,,,,,41.48,,
ATENOLOL,ZETENOL,,,,,41.48,,
ATENOLOL/CHLORTHALIDONE*,TENCHLOR-HS,,,,,230.8,,
ATENOLOL/CHLORTHALIDONE*,TENORET-50,,,,,230.8,,
ATENOLOL/CHLORTHALIDONE*,TENCHLOR,,,,,398.38,,
ATENOLOL/CHLORTHALIDONE*,TENORETIC,,,,,398.38,,
ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
ATOMOXETINE HCL*,ATTENTRA 10,,,,,766.51,,
ATOMOXETINE HCL*,INIR,,,,,766.51,,
ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
ATOMOXETINE HCL*,ATTENTRA 18,,,,,766.51,,
ATOMOXETINE HCL*,INIR,,,,,766.51,,
ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
ATOMOXETINE HCL*,ATTENTRA 25,,,,,766.51,,
ATOMOXETINE HCL*,INIR,,,,,766.51,,
ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
ATOMOXETINE HCL*,ATTENTRA 40,,,,,766.51,,
ATOMOXETINE HCL*,INIR,,,,,766.51,,
ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
ATOMOXETINE HCL*,ATTENTRA 60,,,,,766.51,,
ATOMOXETINE HCL*,INIR,,,,,766.51,,
ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
ATOMOXETINE HCL*,ATTENCIT,,,,,851.57,,
ATOMOXETINE HCL*,ATTENTRA 80,,,,,851.57,,
ATOMOXETINE HCL*,STRATTERA,,,,,851.57,,
ATORVASTATIN,ADCO ATORVASTATIN,,,,,29.58,,
ATORVASTATIN,ASPAVOR,,,,,29.58,,
ATORVASTATIN,ASTOR,,,,,29.58,,
ATORVASTATIN,ATORVASTATIN SUN,,,,,29.58,,
ATORVASTATIN,ATORVASTATIN UNICORN,,,,,29.58,,
ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,29.58,,
ATORVASTATIN,DEZZOLIP,,,,,29.58,,
ATORVASTATIN,DYNATOR,,,,,29.58,,
ATORVASTATIN,LESTAVOR,,,,,29.58,,
ATORVASTATIN,LIPITOR,,,,,29.58,,
ATORVASTATIN,LIPOGEN,,,,,29.58,,
ATORVASTATIN,VASTOR,,,,,29.58,,
ATORVASTATIN,ADCO ATORVASTATIN,,,,,31.42,,
ATORVASTATIN,ASPAVOR,,,,,31.42,,
ATORVASTATIN,ASTOR,,,,,31.42,,
ATORVASTATIN,ATORVASTATIN LHC,,,,,31.42,,
ATORVASTATIN,ATORVASTATIN SUN,,,,,31.42,,
ATORVASTATIN,ATORVASTATIN UNICORN,,,,,31.42,,
ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,31.42,,
ATORVASTATIN,DEZZOLIP,,,,,31.42,,
ATORVASTATIN,DYNATOR,,,,,31.42,,
ATORVASTATIN,LESTAVOR,,,,,31.42,,
ATORVASTATIN,LIPITOR,,,,,31.42,,
ATORVASTATIN,LIPOGEN,,,,,31.42,,
ATORVASTATIN,VASTOR,,,,,31.42,,
ATORVASTATIN,ADCO ATORVASTATIN,,,,,55.34,,
ATORVASTATIN,ASPAVOR,,,,,55.34,,
ATORVASTATIN,ASTOR,,,,,55.34,,
ATORVASTATIN,ATORVASTATIN LHC,,,,,55.34,,
ATORVASTATIN,ATORVASTATIN SUN,,,,,55.34,,
ATORVASTATIN,ATORVASTATIN UNICORN,,,,,55.34,,
ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,55.34,,
ATORVASTATIN,DEZZOLIP,,,,,55.34,,
ATORVASTATIN,DYNATOR,,,,,55.34,,
ATORVASTATIN,LESTAVOR,,,,,55.34,,
ATORVASTATIN,LIPITOR,,,,,55.34,,
ATORVASTATIN,LIPOGEN,,,,,55.34,,
ATORVASTATIN,VASTOR,,,,,55.34,,
ATORVASTATIN,ASPAVOR,,,,,103.72,,
ATORVASTATIN,ASTOR,,,,,103.72,,
ATORVASTATIN,ATORVASTATIN SUN,,,,,103.72,,
ATORVASTATIN,DEZZOLIP,,,,,103.72,,
ATORVASTATIN,DYNATOR,,,,,103.72,,
ATORVASTATIN,LESTAVOR,,,,,103.72,,
ATORVASTATIN,LIPITOR,,,,,103.72,,
ATORVASTATIN,LIPOGEN,,,,,103.72,,
ATORVASTATIN,VASTOR,,,,,103.72,,
ATOVAQUINE/PROGUANIL,MALANIL,,,,,255.81,,
ATOVAQUINE/PROGUANIL,MALATEQ,,,,,255.81,,
ATOVAQUINE/PROGUANIL,MOZITEC,,,,,255.81,,
ATOVAQUINE/PROGUANIL,NUMAL,,,,,255.81,,
ATROPINE*,ATROPINE SULPHATE 1% 5ML,,,,,139,,
ATROPINE*,ISOPTO ATROPINE 1% 5ML,,,,,139,,
AZACITIDINE*,AZACITIDINE DRL,,,,,6 055.44,,
AZACITIDINE*,INTAZA,,,,,6 055.44,,
AZACITIDINE*,VIDAZ,,,,,6 055.44,,
AZATHIOPRINE*,AZAMUN,,,,,1 990.26,,
AZATHIOPRINE*,AZAPRESS,,,,,1 990.26,,
AZATHIOPRINE*,AZATHIOPRINE PCH,,,,,1 990.26,,
AZATHIOPRINE*,IMURAN,,,,,1 990.26,,
AZATHIOPRINE*,ZAPRINE,,,,,1 990.26,,
AZITHROMYCIN,CIPLA-AZITHROMYCIN,,,,,185.15,,
AZITHROMYCIN,ZITHROMAX,,,,,185.15,,
AZITHROMYCIN,AZEE (NAMIBIA ONLY),,,,,59.39,,
AZITHROMYCIN,AZIMAX (NAMIBIA ONLY),,,,,59.39,,
AZITHROMYCIN,CLAMELLE,,,,,59.39,,
AZITHROMYCIN,VARIMAX,,,,,59.39,,
AZITHROMYCIN,ZITHROLIDE,,,,,59.39,,
AZITHROMYCIN,ASPEN AZITHROMYCIN,,,,,79.83,,
AZITHROMYCIN,AUSTELL AZITHROMYCIN,,,,,79.83,,
AZITHROMYCIN,AZERO,,,,,79.83,,
AZITHROMYCIN,AZIMAX (NAMIBIA ONLY),,,,,79.83,,
AZITHROMYCIN,AZIMAX FORTE,,,,,79.83,,
AZITHROMYCIN,AZITHROMYCIN NF ASPEN,,,,,79.83,,
AZITHROMYCIN,AZITHROMYCIN BIOTECH,,,,,79.83,,
AZITHROMYCIN,AZITHROMYCIN UNICORN,,,,,79.83,,
AZITHROMYCIN,BINOZYT,,,,,79.83,,
AZITHROMYCIN,CIPLA AZITHROMYCIN,,,,,79.83,,
AZITHROMYCIN,CP-AZITHROMYCIN (NAMIBIA),,,,,79.83,,
AZITHROMYCIN,FABU-AZITHROMYCIN,,,,,79.83,,
AZITHROMYCIN,MEDPRO-AZITHROMYCIN (WAS APEX),,,,,79.83,,
AZITHROMYCIN,SANDOZ AZITHROMYCIN,,,,,79.83,,
AZITHROMYCIN,ZEEMIDE,,,,,79.83,,
AZITHROMYCIN,ZITA (NAMIBIA ONLY),,,,,79.83,,
AZITHROMYCIN,ZITHROGEN,,,,,79.83,,
AZITHROMYCIN,ZITHROLIDE,,,,,79.83,,
AZITHROMYCIN,ZITHROMAX,,,,,79.83,,
AZITHROMYCIN*,AUSTELL AZITHROMYCIN,,,,,107.9,,
AZITHROMYCIN*,AZITHROMYCIN S ASPEN,,,,,107.9,,
AZITHROMYCIN*,AZRASITE,,,,,107.9,,
AZITHROMYCIN*,ZATYP,,,,,107.9,,
AZITHROMYCIN*,ZITA (NAMIBIA ONLY),,,,,107.9,,
AZITHROMYCIN*,ZITHROMAX,,,,,107.9,,
AZITHROMYCIN*,ZITHROMAX ONE,,,,,107.9,,
BACLOFEN,ASPEN BACLOFEN,,,,,237,,
BACLOFEN,BIO-BACLOFEN,,,,,237,,
BACLOFEN,LIORESAL,,,,,237,,
BACLOFEN,TEVA BACLOFEN,,,,,237,,
BACLOFEN*,BACLOFEN BIOTECH,,,,,851.17,,
BACLOFEN*,LIORESAL,,,,,851.17,,
BECLOMETHASONE DIPROPIONATE,BECLATE,,,,,40,,
BECLOMETHASONE DIPROPIONATE,CLENIL AQ NASAL,,,,,40,,
BECLOMETHASONE DIPROPIONATE,BECEZE 50 CFC FREE 200DOSE,,,,,85.56,,
BECLOMETHASONE DIPROPIONATE,BECLATE 200DOSE,,,,,85.56,,
BECLOMETHASONE DIPROPIONATE,BECEZE 100 CFC FREE 200DOSE,,,,,119.47,,
BECLOMETHASONE DIPROPIONATE,BECLATE 200DOSE,,,,,119.47,,
BECLOMETHASONE DIPROPIONATE,QVAR 200 DOSE,,,,,119.47,,
BECLOMETHASONE DIPROPIONATE,QVAR 200 DOSE,,,,,119.47,,
BENZYDAMINE HCL,ANDOLEX ORAL,,,,,75.34,,
BENZYDAMINE HCL,ORANIX,,,,,75.34,,
BENZYDAMINE HCL,THROFLAM,,,,,75.34,,
BENZYDAMINE HCL*,ANDOLEX,,,,,71.14,,
BENZYDAMINE HCL*,ORANIX,,,,,71.14,,
BENZYDAMINE HCL*,THROFLAM,,,,,71.14,,
BENZYDAMINE/CHLORHEXIDINE*,ANDOLEX-C,,,,,89.97,,
BENZYDAMINE/CHLORHEXIDINE*,THROFLAM-CO,,,,,89.97,,
BENZYDAMINE/CHLORHEXIDINE*,ANDOLEX C,,,,,74.7,,
BENZYDAMINE/CHLORHEXIDINE*,THROFLAM-CO,,,,,74.7,,
BENZYL BENZOATE,APP BENZYL BENZOATE,,,,,12.8,,
BENZYL BENZOATE,ASCABIOL,,,,,12.8,,
BENZYL BENZOATE,BENZYL BENZOATE,,,,,12.8,,
BENZYL BENZOATE,BENZYL BENZOATE ALPH,,,,,12.8,,
BENZYL BENZOATE,FABUPHARM BENZYL BENZOATE,,,,,12.8,,
BETAHISTINE,DANIDE,,,,,223.59,,
BETAHISTINE,HIDRIST,,,,,223.59,,
BETAHISTINE,MENIVERT,,,,,223.59,,
BETAHISTINE,SERC,,,,,223.59,,
BETAHISTINE,TREVIGO,,,,,223.59,,
BETAHISTINE,VERTIN,,,,,223.59,,
BETAMETHASONE,BETANOID,,,,,61.68,,
BETAMETHASONE,STEROMIEN,,,,,61.68,,
BETAMETHASONE,BETANOID,,,,,290.83,,
BETAMETHASONE,LENASONE,,,,,290.83,,
BETAMETHASONE,PHARMA-Q BETAMETHASONE,,,,,290.83,,
BETAMETHASONE/CALCIPOTRIOL*,DOVOBET,,,,,455.79,,
BETAMETHASONE/CALCIPOTRIOL*,XAMIOL,,,,,455.79,,
BETAMETHASONE VALERATE,ADCO-BETAMETHASONE,,,,,17.85,,
BETAMETHASONE VALERATE,LENOVATE,,,,,17.85,,
BETAMETHASONE VALERATE,PERSIVATE,,,,,17.85,,
BETAMETHASONE VALERATE,REPIVATE,,,,,17.85,,
BETAMETHASONE VALERATE,TOPIVATE,,,,,17.85,,
BETAMETHASONE VALERATE,VARI-BETAMETHASONE,,,,,17.85,,
BEZAFIBRATE,BEZACHOLE SR,,,,,208.32,,
BEZAFIBRATE,BEZALIP RETARD,,,,,208.32,,
BEZAFIBRATE,DYNA-BEZAFIBRATE SR,,,,,208.32,,
BEZAFIBRATE,SANDOZ BEZAFIBRATE,,,,,208.32,,
BICALUTAMIDE,ACCORD BICALUTAMIDE,,,,,627.23,,
BICALUTAMIDE,ANADROCA,,,,,627.23,,
BICALUTAMIDE,BICALOX,,,,,627.23,,
BICALUTAMIDE,BICATERO,,,,,627.23,,
BICALUTAMIDE,CALOXA,,,,,627.23,,
BICALUTAMIDE,CASODEX,,,,,627.23,,
BICALUTAMIDE,SANDOZ BICALUTAMIDE,,,,,627.23,,
BICALUTAMIDE,SPEC BICALUTAMIDE,,,,,627.23,,
BICALUTAMIDE,TEVA BICALUTAMIDE,,,,,627.23,,
BICALUTAMIDE*,CASODEX,,,,,5 808.54,,
BICALUTAMIDE*,SPEC BICALUTAMIDE,,,,,5 808.54,,
BICALUTAMIDE*,TASDIAM,,,,,5 808.54,,
BICALUTAMIDE*,TEVA BICALUTAMIDE,,,,,5 808.54,,
BISACODYL,DULCOLAX,,,,,18.89,,
BISACODYL,FRESHEN BISOCODYL,,,,,18.89,,
BISACODYL,LAXADOR BISACODYL,,,,,18.89,,
BISACODYL,PURITONE BISACODYL LAXATIVE,,,,,18.89,,
BISACODYL,CONLAX (NAMIBIA ONLY),,,,,90,,
BISACODYL,DULCOLAX,,,,,90,,
BISOPROLOL FUMARATE,ADCO BISOCOR,,,,,47.09,,
BISOPROLOL FUMARATE,BETACOR,,,,,47.09,,
BISOPROLOL FUMARATE,BILOCOR,,,,,47.09,,
BISOPROLOL FUMARATE,BISBETA,,,,,47.09,,
BISOPROLOL FUMARATE,BISLO,,,,,47.09,,
BISOPROLOL FUMARATE,BISOHEXAL,,,,,47.09,,
BISOPROLOL FUMARATE,BISOPROLOL UNICHEM,,,,,47.09,,
BISOPROLOL FUMARATE,BISOPROLOL UNICORN,,,,,47.09,,
BISOPROLOL FUMARATE,BIZOZYD,,,,,47.09,,
BISOPROLOL FUMARATE,CARDICOR,,,,,47.09,,
BISOPROLOL FUMARATE,CONCOR,,,,,47.09,,
BISOPROLOL FUMARATE,MYLAN BISOPROLOL,,,,,47.09,,
BISOPROLOL FUMARATE,ZIAPRO,,,,,47.09,,
BISOPROLOL FUMARATE,ADCO BISOCOR,,,,,81.44,,
BISOPROLOL FUMARATE,BETACOR,,,,,81.44,,
BISOPROLOL FUMARATE,BILOCOR,,,,,81.44,,
BISOPROLOL FUMARATE,BISBETA,,,,,81.44,,
BISOPROLOL FUMARATE,BISLO,,,,,81.44,,
BISOPROLOL FUMARATE,BISOHEXAL,,,,,81.44,,
BISOPROLOL FUMARATE,BISOPROLOL UNICHEM,,,,,81.44,,
BISOPROLOL FUMARATE,BISOPROLOL UNICORN,,,,,81.44,,
BISOPROLOL FUMARATE,BIZOZYD,,,,,81.44,,
BISOPROLOL FUMARATE,CARDICOR,,,,,81.44,,
BISOPROLOL FUMARATE,CONCOR,,,,,81.44,,
BISOPROLOL FUMARATE,MYLAN BISOPROLOL,,,,,81.44,,
BISOPROLOL FUMARATE,ZIAPRO,,,,,81.44,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BISOPROLOL UNICORN,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BISOPROLOL UNICORN,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
BORTEZOMIB,BERTRED,,,,,3 978.50,,
BORTEZOMIB,BORTRAC,,,,,3 978.50,,
BORTEZOMIB,MIBLEX,,,,,3 978.50,,
BORTEZOMIB,MIBZO (NAMIBIA),,,,,3 978.50,,
BORTEZOMIB,ONBORT,,,,,3 978.50,,
BORTEZOMIB,VALTIB,,,,,3 978.50,,
BORTEZOMIB,VELCADE,,,,,3 978.50,,
BRIMONIDINE*,ALPHAGAN PURITE,,,,,219.55,,
BRIMONIDINE*,COMBIGAN,,,,,219.55,,
BRIMONIDINE*,BRIMOCT,,,,,219.55,,
BROMAZEPAM,BRAZEPAM,,,,,23.18,,
BROMAZEPAM,LEXOTAN,,,,,23.18,,
BROMAZEPAM,SANDOZ BROMAZEPAM,,,,,23.18,,
BROMAZEPAM,BRAZEPAM,,,,,32.09,,
BROMAZEPAM,BROMAZE,,,,,32.09,,
BROMAZEPAM,LEXOTAN,,,,,32.09,,
BROMAZEPAM,SANDOZ BROMAZEPAM,,,,,32.09,,
BROMHEXINE/ORCIPRENALINE,ADCO-LINCTOPENT,,,,,33.22,,
BROMHEXINE/ORCIPRENALINE,BENYLIN CHESTY,,,,,33.22,,
BROMHEXINE/ORCIPRENALINE,BISOLVON LINCTUS,,,,,33.22,,
BROMHEXINE/ORCIPRENALINE,BRONKESE CO LINCT,,,,,33.22,,
BUDESONIDE*,ARROW BUDESONIDE,,,,,263.58,,
BUDESONIDE*,BUDONEB,,,,,263.58,,
BUDESONIDE*,PULMICORT,,,,,263.58,,
BUDESONIDE*,ARROW BUDESONIDE,,,,,336.57,,
BUDESONIDE*,BUDONEB,,,,,336.57,,
BUDESONIDE*,PULMICORT,,,,,336.57,,
BUDESONIDE,AEROMIDE NASAL,,,,,109.08,,
BUDESONIDE,SPEC-BUDESONIDE AQ NASAL,,,,,109.08,,
BUDESONIDE/FORMOTEROL FUMARATE*,SYMBICORD,,,,,385.85,,
BUDESONIDE/FORMOTEROL FUMARATE*,VANNAIR,,,,,385.85,,
BUDESONIDE/FORMOTEROL FUMARATE*,SYMBICORD,,,,,260.84,,
BUDESONIDE/FORMOTEROL FUMARATE*,VANNAIR,,,,,260.84,,
BUPROPION HCL,BUDEP XR,,,,,269.62,,
BUPROPION HCL,NICOLIFT,,,,,269.62,,
BUPROPION HCL,WELLBUTRIN,,,,,269.62,,
BUPROPION HCL,ZYBAN,,,,,269.62,,
BUPROPION HCL*,VOXTRA XL,,,,,281.21,,
BUPROPION HCL*,WELLBUTRIN XL,,,,,281.21,,
BUPROPION HCL*,VOXTRA XL,,,,,265.23,,
BUPROPION HCL*,WELLBUTRIN XL,,,,,265.23,,
CABAZITAXEL*,CABITAX,,,,,32 701.95,,
CABAZITAXEL*,JEVTANA,,,,,32 701.95,,
CANDESARTAN CILEXETIL*,ATACAND,,,,,222.34,,
CANDESARTAN CILEXETIL*,ATERWIN,,,,,222.34,,
CANDESARTAN CILEXETIL*,MYLACAND,,,,,222.34,,
CANDESARTAN CILEXETIL*,ATACAND,,,,,235.28,,
CANDESARTAN CILEXETIL*,ATERWIN,,,,,235.28,,
CANDESARTAN CILEXETIL*,MYLACAND,,,,,235.28,,
CANDESARTAN CILEXETIL*,ATACAND,,,,,262.13,,
CANDESARTAN CILEXETIL*,ATERWIN,,,,,262.13,,
CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,ATACAND PLUS,,,,,235.28,,
CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,CANDEPRES PLUS,,,,,235.28,,
CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,CANDESARTAN PLUS HTZ OETHMAAN,,,,,235.28,,
CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,MYLACAND PLUS,,,,,235.28,,
CAPECITABINE*,CAPECITABINE SPECPHARM,,,,,679.5,,
CAPECITABINE*,CAPELODA,,,,,679.5,,
CAPECITABINE*,CAPEXA,,,,,679.5,,
CAPECITABINE*,CAXETA,,,,,679.5,,
CAPECITABINE*,PECASET,,,,,679.5,,
CAPECITABINE*,XELODA,,,,,679.5,,
CAPECITABINE,CAPECITABINE SPECPHARM,,,,,3 195.50,,
CAPECITABINE,CAPELODA,,,,,3 195.50,,
CAPECITABINE,CAPEXA,,,,,3 195.50,,
CAPECITABINE,CAXETA,,,,,3 195.50,,
CAPECITABINE,PECASET,,,,,3 195.50,,
CAPECITABINE,XELOCEL (NAMIBIA ONLY),,,,,3 195.50,,
CAPECITABINE,XELODA,,,,,3 195.50,,
CAPTOPRIL,BIO-CAPTOPRIL (ACETEN),,,,,21.04,,
CAPTOPRIL,CAPTOHEXAL,,,,,21.04,,
CAPTOPRIL,MYLAN CAPTOPRIL,,,,,21.04,,
CAPTOPRIL,ZAPTO,,,,,21.04,,
CAPTOPRIL,BIO-CAPTOPRIL,,,,,23.87,,
CAPTOPRIL,MYLAN CAPTOPRIL,,,,,23.87,,
CARBAMAZEPINE,DEGRANOL,,,,,244.3,,
CARBAMAZEPINE,GULF CARBAMAZEPINE,,,,,244.3,,
CARBAMAZEPINE,TEGRETOL,,,,,244.3,,
CARBAMAZEPINE,ZEPTOL,,,,,244.3,,
CARBIDOPA/LEVODOPA,CARBILEV,,,,,404.46,,
CARBIDOPA/LEVODOPA,LECARDOP,,,,,404.46,,
CARBIDOPA/LEVODOPA,SINEMET,,,,,404.46,,
CARBIDOPA/LEVODOPA,TEVA CARBI-LEVO,,,,,404.46,,
CARBIDOPA/LEVODOPA,CARBILEV,,,,,570.77,,
CARBIDOPA/LEVODOPA,LECARDOP,,,,,570.77,,
CARBIDOPA/LEVODOPA,SINEMET,,,,,570.77,,
CARBIDOPA/LEVODOPA,TEVA CARBI-LEVO,,,,,570.77,,
CARBIMAZOLE,ANTITHYROX,,,,,498.21,,
CARBIMAZOLE,NEO-MERCAZOLE,,,,,498.21,,
CARBOCYSTEINE,LESSMUSEC,,,,,68.81,,
CARBOCYSTEINE,MUCOSOLV,,,,,68.81,,
CARBOCYSTEINE,MUCOSPECT,,,,,68.81,,
CARBOCYSTEINE,BETAPHLEM,,,,,25.07,,
CARBOCYSTEINE,BRONCHETTE,,,,,25.07,,
CARBOCYSTEINE,CO-FLEM,,,,,25.07,,
CARBOCYSTEINE,DIS-CHEM MUCOLYTIC,,,,,25.07,,
CARBOCYSTEINE,FLEMEX,,,,,25.07,,
CARBOCYSTEINE,FLEMGO,,,,,25.07,,
CARBOCYSTEINE,FLEMLITE,,,,,25.07,,
CARBOCYSTEINE,FLUSIN,,,,,25.07,,
CARBOCYSTEINE,FLUTEX,,,,,25.07,,
CARBOCYSTEINE,MUCOPAN,,,,,25.07,,
CARBOCYSTEINE,MUCOSPECT,,,,,25.07,,
CARBOPLATIN,ACCORD-CARBOPLATIN,,,,,321.57,,
CARBOPLATIN,ASPEN CARBOPLATIN,,,,,321.57,,
CARBOPLATIN,CARBOSIN,,,,,321.57,,
CARBOPLATIN,CARBOTEEN (NAMIBIA),,,,,321.57,,
CARBOPLATIN,P&U CARBOPLATIN,,,,,321.57,,
CARBOPLATIN,ACCORD-CARBOPLATIN,,,,,891,,
CARBOPLATIN,ASPEN CARBOPLATIN,,,,,891,,
CARBOPLATIN,CARBOSIN,,,,,891,,
CARBOPLATIN,CARBOTEEN (NAMIBIA),,,,,891,,
CARBOPLATIN,P&U CARBOPLATIN,,,,,891,,
CARVEDILOL,ASPEN CARVEDILOL,,,,,64.7,,
CARVEDILOL,CARLOC,,,,,64.7,,
CARVEDILOL,CARVEDILOL OETHMAAN,,,,,64.7,,
CARVEDILOL,CARVEDILOL UNICORN,,,,,64.7,,
CARVEDILOL,CARVETREND,,,,,64.7,,
CARVEDILOL,DILATREND,,,,,64.7,,
CARVEDILOL,RUBITREND,,,,,64.7,,
CARVEDILOL,VEDIBLOK,,,,,64.7,,
CARVEDILOL,ASPEN CARVEDILOL,,,,,61.83,,
CARVEDILOL,CARLOC,,,,,61.83,,
CARVEDILOL,CARVEDILOL OETHMAAN,,,,,61.83,,
CARVEDILOL,CARVEDILOL UNICORN,,,,,61.83,,
CARVEDILOL,CARVETREND,,,,,61.83,,
CARVEDILOL,DILATREND,,,,,61.83,,
CARVEDILOL,RUBITREND,,,,,61.83,,
CARVEDILOL,VEDIBLOK,,,,,61.83,,
CARVEDILOL,ASPEN CARVEDILOL,,,,,81.88,,
CARVEDILOL,CARLOC,,,,,81.88,,
CARVEDILOL,CARVEDILOL UNICORN,,,,,81.88,,
CARVEDILOL,CARVETREND,,,,,81.88,,
CARVEDILOL,DILATREND,,,,,81.88,,
CARVEDILOL,RUBITREND,,,,,81.88,,
CARVEDILOL,VEDIBLOK,,,,,81.88,,
CASPOFUNGIN ACETATE*,CANCIDAS,,,,,3142.45,,
CASPOFUNGIN ACETATE*,CASFOLRED,,,,,3142.45,,
CASPOFUNGIN ACETATE*,MSD CASPOFUNGIN,,,,,3142.45,,
CASPOFUNGIN ACETATE*,CANCIDAS,,,,,2882.98,,
CASPOFUNGIN ACETATE*,CASFOLRED,,,,,2882.98,,
CASPOFUNGIN ACETATE*,MSD CASPOFUNGIN,,,,,2882.98,,
CEFAZOLIN,ASPEN CEFAZOLIN,,,,,150.05,,
CEFAZOLIN,CEFAZOLIN OETHMAAN,,,,,150.05,,
CEFAZOLIN,KEFZOL,,,,,150.05,,
CEFAZOLIN,SABAX CEFAZOLIN,,,,,150.05,,
CEFAZOLIN,ZEFKOL,,,,,150.05,,
CEFAZOLIN,ASPEN CEFAZOLIN,,,,,109.49,,
CEFAZOLIN,CEFAZOLIN-FRESENIUS,,,,,109.49,,
