nappi_code,active_ingredients,product_name,ranking,promotion_from,promotion_to,promotion_price,regular_price,,NOTES:
827150,ANTAZOLINE/TETRYZOLINE,OCULERGE,,,,,38.38,,
765856,ANTAZOLINE/TETRYZOLINE,SPERSALLERG,,,,,38.38,,
3002605,APREPITANT*,APREPITANT,,,,,1 171.69,,
705301,APREPITANT*,EMEND,,,,,1 171.69,,
3002610,APREPITANT*,APREPITANT,,,,,1 171.69,,
705302,APREPITANT,EMEND,,,,,1 171.69,,
3002611,APREPITANT/APREPITANT,APREPITANT,,,,,889.79,,
716467,APREPITANT/APREPITANT,EMEND COMBI PACK,,,,,889.79,,
712192,ARIPIPRAZOLE*,ABILIFY,,,,,782.25,,
3001454,ARIPIPRAZOLE*,ABIPIP,,,,,782.25,,
3002238,ARIPIPRAZOLE*,APRIPENT,,,,,782.25,,
3002934,ARIPIPRAZOLE*,APRIZON,,,,,782.25,,
723961,ARIPIPRAZOLE*,ARIZOFY,,,,,782.25,,
3001370,ARIPIPRAZOLE*,PRIZAL,,,,,782.25,,
705634,ARIPIPRAZOLE*,ABILIFY,,,,,1 057.56,,
3001455,ARIPIPRAZOLE*,ABIPIP,,,,,1 057.56,,
3002935,ARIPIPRAZOLE*,APRIZON,,,,,1 057.56,,
3002239,ARIPIPRAZOLE*,ARIPENT,,,,,1 057.56,,
723962,ARIPIPRAZOLE*,ARIZOFY,,,,,1 057.56,,
3001371,ARIPIPRAZOLE*,PRIZAL,,,,,1 057.56,,
705635,ARIPIPRAZOLE*,ABILIFY,,,,,1 365.06,,
3001456,ARIPIPRAZOLE*,ABIPIP,,,,,1 365.06,,
3002936,ARIPIPRAZOLE*,APRIZON,,,,,1 365.06,,
3002240,ARIPIPRAZOLE*,ARIPENT,,,,,1 365.06,,
723963,ARIPIPRAZOLE*,ARIZOFY,,,,,1 365.06,,
3001372,ARIPIPRAZOLE*,PRIZAL,,,,,1 365.06,,
706930,ASPIRIN,BAYER ASPIRIN CARDIO,,,,,35.19,,
807206,ASPIRIN,DISPRIN MELTS,,,,,35.19,,
720577,ASPIRIN,DISPRIN REGULAR,,,,,35.19,,
719673,ASPIRIN,DR DU TOITS PAIN EXPELLER,,,,,35.19,,
700909,ASPIRIN,GULF ASPIRIN,,,,,35.19,,
704642,ASPIRIN,SOLUSPIRIN,,,,,35.19,,
862304,ASPIRIN,BAYER ASPIRIN CARDIO 100MG TABS,,,,,32.49,,
847283,ASPIRIN,DISPRIN CARDIOCARE,,,,,32.49,,
721258,ASPIRIN,MYOPRIN,,,,,32.49,,
715828,ATAZANAVIR,ASPEN ATAZANAVIR,,,,,320.00,,
721369,ATAZANAVIR,ATAZOR (NAMIBIA ONLY),,,,,320.00,,
708257,ATAZANAVIR,REYATAZ,,,,,320.00,,
715827,ATAZANAVIR*,ASPEN ATAZANAVIR,,,,,651.19,,
716209,ATAZANAVIR*,ATAZOR,,,,,651.19,,
721370,ATAZANAVIR*,ATAZOR (NAMIBIA ONLY),,,,,651.19,,
708258,ATAZANAVIR*,REYATAZ,,,,,651.19,,
717724,ATAZANAVIR/RITONAVIR*,ANZAVIR-R,,,,,495.00,,
721372,ATAZANAVIR/RITONAVIR,ATAZOR-R (NAMIBIA ONLY),,,,,495.00,,
723604,ATAZANAVIR/RITONAVIR,HETERO ATAZANAVIR AND RITONAVIR,,,,,495.00,,
3002386,ATAZANAVIR/RITONAVIR,RIATEM,,,,,495.00,,
3002048,ATAZANAVIR/RITONAVIR,TARITO,,,,,495.00,,
3002269,ATAZANAVIR/RITONAVIR,ZATOMAV,,,,,495.00,,
705872,ATENOLOL*,TENOPRESS,,,,,146.26,,
797693,ATENOLOL*,TENORMIN,,,,,146.26,,
786578,ATENOLOL,ADCO-ATENOLOL,,,,,18.95,,
704653,ATENOLOL,B-BLOCK,,,,,18.95,,
826898,ATENOLOL,BIO-ATENOLOL,,,,,18.95,,
715625,ATENOLOL,GULF ATENOLOL,,,,,18.95,,
806889,ATENOLOL,HEXA-BLOK,,,,,18.95,,
786187,ATENOLOL,TENBLOKA,,,,,18.95,,
717749,ATENOLOL,TENOMAC (NAMIBIA ONLY),,,,,18.95,,
705874,ATENOLOL,TENOPRESS,,,,,18.95,,
769584,ATENOLOL,TENORMIN,,,,,18.95,,
719656,ATENOLOL,ZETENOL,,,,,18.95,,
786586,ATENOLOL,ADCO-ATENOLOL,,,,,41.48,,
704651,ATENOLOL,B-BLOCK,,,,,41.48,,
826901,ATENOLOL,BIO-ATENOLOL,,,,,41.48,,
715626,ATENOLOL,GULF ATENOLOL,,,,,41.48,,
806897,ATENOLOL,HEXA-BLOK,,,,,41.48,,
787914,ATENOLOL,SANDOZ-ATENONOL,,,,,41.48,,
786195,ATENOLOL,TENBLOKA,,,,,41.48,,
705873,ATENOLOL,TENOPRESS,,,,,41.48,,
769576,ATENOLOL,TENORMIN,,,,,41.48,,
719657,ATENOLOL,ZETENOL,,,,,41.48,,
807591,ATENOLOL/CHLORTHALIDONE*,TENCHLOR-HS,,,,,230.80,,
769592,ATENOLOL/CHLORTHALIDONE*,TENORET-50,,,,,230.80,,
786217,ATENOLOL/CHLORTHALIDONE*,TENCHLOR,,,,,398.38,,
769568,ATENOLOL/CHLORTHALIDONE*,TENORETIC,,,,,398.38,,
3003013,ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
3002712,ATOMOXETINE HCL*,ATTENTRA 10,,,,,766.51,,
723775,ATOMOXETINE HCL*,INIR,,,,,766.51,,
704690,ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
3003014,ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
3002722,ATOMOXETINE HCL*,ATTENTRA 18,,,,,766.51,,
723776,ATOMOXETINE HCL*,INIR,,,,,766.51,,
704691,ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
3003015,ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
3002723,ATOMOXETINE HCL*,ATTENTRA 25,,,,,766.51,,
723778,ATOMOXETINE HCL*,INIR,,,,,766.51,,
704692,ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
3003016,ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
3002724,ATOMOXETINE HCL*,ATTENTRA 40,,,,,766.51,,
723779,ATOMOXETINE HCL*,INIR,,,,,766.51,,
704693,ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
3003017,ATOMOXETINE HCL*,ATTENCIT,,,,,766.51,,
3002725,ATOMOXETINE HCL*,ATTENTRA 60,,,,,766.51,,
723780,ATOMOXETINE HCL*,INIR,,,,,766.51,,
704694,ATOMOXETINE HCL*,STRATTERA,,,,,766.51,,
3003018,ATOMOXETINE HCL*,ATTENCIT,,,,,851.57,,
3002726,ATOMOXETINE HCL*,ATTENTRA 80,,,,,851.57,,
716473,ATOMOXETINE HCL*,STRATTERA,,,,,851.57,,
718073,ATORVASTATIN,ADCO ATORVASTATIN,,,,,29.58,,
708121,ATORVASTATIN,ASPAVOR,,,,,29.58,,
719185,ATORVASTATIN,ASTOR,,,,,29.58,,
714370,ATORVASTATIN,ATORVASTATIN SUN,,,,,29.58,,
711621,ATORVASTATIN,ATORVASTATIN UNICORN,,,,,29.58,,
716615,ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,29.58,,
3001254,ATORVASTATIN,DEZZOLIP,,,,,29.58,,
718218,ATORVASTATIN,DYNATOR,,,,,29.58,,
719366,ATORVASTATIN,LESTAVOR,,,,,29.58,,
831484,ATORVASTATIN,LIPITOR,,,,,29.58,,
714071,ATORVASTATIN,LIPOGEN,,,,,29.58,,
718933,ATORVASTATIN,VASTOR,,,,,29.58,,
718074,ATORVASTATIN,ADCO ATORVASTATIN,,,,,31.42,,
708122,ATORVASTATIN,ASPAVOR,,,,,31.42,,
719186,ATORVASTATIN,ASTOR,,,,,31.42,,
723712,ATORVASTATIN,ATORVASTATIN LHC,,,,,31.42,,
714371,ATORVASTATIN,ATORVASTATIN SUN,,,,,31.42,,
712170,ATORVASTATIN,ATORVASTATIN UNICORN,,,,,31.42,,
716616,ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,31.42,,
3001255,ATORVASTATIN,DEZZOLIP,,,,,31.42,,
718219,ATORVASTATIN,DYNATOR,,,,,31.42,,
719367,ATORVASTATIN,LESTAVOR,,,,,31.42,,
831492,ATORVASTATIN,LIPITOR,,,,,31.42,,
714072,ATORVASTATIN,LIPOGEN,,,,,31.42,,
718934,ATORVASTATIN,VASTOR,,,,,31.42,,
718075,ATORVASTATIN,ADCO ATORVASTATIN,,,,,55.34,,
710912,ATORVASTATIN,ASPAVOR,,,,,55.34,,
719187,ATORVASTATIN,ASTOR,,,,,55.34,,
723713,ATORVASTATIN,ATORVASTATIN LHC,,,,,55.34,,
714372,ATORVASTATIN,ATORVASTATIN SUN,,,,,55.34,,
713522,ATORVASTATIN,ATORVASTATIN UNICORN,,,,,55.34,,
716617,ATORVASTATIN,ATORVASTATIN WINTHROP,,,,,55.34,,
3001256,ATORVASTATIN,DEZZOLIP,,,,,55.34,,
718220,ATORVASTATIN,DYNATOR,,,,,55.34,,
719368,ATORVASTATIN,LESTAVOR,,,,,55.34,,
886015,ATORVASTATIN,LIPITOR,,,,,55.34,,
714073,ATORVASTATIN,LIPOGEN,,,,,55.34,,
718935,ATORVASTATIN,VASTOR,,,,,55.34,,
720211,ATORVASTATIN,ASPAVOR,,,,,103.72,,
719189,ATORVASTATIN,ASTOR,,,,,103.72,,
714373,ATORVASTATIN,ATORVASTATIN SUN,,,,,103.72,,
3001257,ATORVASTATIN,DEZZOLIP,,,,,103.72,,
718221,ATORVASTATIN,DYNATOR,,,,,103.72,,
719369,ATORVASTATIN,LESTAVOR,,,,,103.72,,
704186,ATORVASTATIN,LIPITOR,,,,,103.72,,
714074,ATORVASTATIN,LIPOGEN,,,,,103.72,,
718936,ATORVASTATIN,VASTOR,,,,,103.72,,
700780,ATOVAQUINE/PROGUANIL,MALANIL,,,,,255.81,,
720918,ATOVAQUINE/PROGUANIL,MALATEQ,,,,,255.81,,
720917,ATOVAQUINE/PROGUANIL,MOZITEC,,,,,255.81,,
719384,ATOVAQUINE/PROGUANIL,NUMAL,,,,,255.81,,
705632,ATROPINE*,ATROPINE SULPHATE 1% 5ML,,,,,139.00,,
734276,ATROPINE*,ISOPTO ATROPINE 1% 5ML,,,,,139.00,,
3002433,AZACITIDINE*,AZACITIDINE DRL,,,,,6 055.44,,
3002606,AZACITIDINE*,INTAZA,,,,,6 055.44,,
712413,AZACITIDINE*,VIDAZ,,,,,6 055.44,,
701252,AZATHIOPRINE*,AZAMUN,,,,,1 990.26,,
706108,AZATHIOPRINE*,AZAPRESS,,,,,1 990.26,,
712609,AZATHIOPRINE*,AZATHIOPRINE PCH,,,,,1 990.26,,
732516,AZATHIOPRINE*,IMURAN,,,,,1 990.26,,
700777,AZATHIOPRINE*,ZAPRINE,,,,,1 990.26,,
716738,AZITHROMYCIN,CIPLA-AZITHROMYCIN,,,,,185.15,,
702721,AZITHROMYCIN,ZITHROMAX,,,,,185.15,,
894443,AZITHROMYCIN,AZEE (NAMIBIA ONLY),,,,,59.39,,
710609,AZITHROMYCIN,AZIMAX (NAMIBIA ONLY),,,,,59.39,,
712447,AZITHROMYCIN,CLAMELLE,,,,,59.39,,
717496,AZITHROMYCIN,VARIMAX,,,,,59.39,,
721676,AZITHROMYCIN,ZITHROLIDE,,,,,59.39,,
705100,AZITHROMYCIN,ASPEN AZITHROMYCIN,,,,,79.83,,
717052,AZITHROMYCIN,AUSTELL AZITHROMYCIN,,,,,79.83,,
718711,AZITHROMYCIN,AZERO,,,,,79.83,,
721128,AZITHROMYCIN,AZIMAX (NAMIBIA ONLY),,,,,79.83,,
3000849,AZITHROMYCIN,AZIMAX FORTE,,,,,79.83,,
3002135,AZITHROMYCIN,AZITHROMYCIN NF ASPEN,,,,,79.83,,
3002137,AZITHROMYCIN,AZITHROMYCIN BIOTECH,,,,,79.83,,
723065,AZITHROMYCIN,AZITHROMYCIN UNICORN,,,,,79.83,,
707552,AZITHROMYCIN,BINOZYT,,,,,79.83,,
719156,AZITHROMYCIN,CIPLA AZITHROMYCIN,,,,,79.83,,
3002968,AZITHROMYCIN,CP-AZITHROMYCIN (NAMIBIA),,,,,79.83,,
722968,AZITHROMYCIN,FABU-AZITHROMYCIN,,,,,79.83,,
715934,AZITHROMYCIN,MEDPRO-AZITHROMYCIN (WAS APEX),,,,,79.83,,
707852,AZITHROMYCIN,SANDOZ AZITHROMYCIN,,,,,79.83,,
717181,AZITHROMYCIN,ZEEMIDE,,,,,79.83,,
3000641,AZITHROMYCIN,ZITA (NAMIBIA ONLY),,,,,79.83,,
705975,AZITHROMYCIN,ZITHROGEN,,,,,79.83,,
721677,AZITHROMYCIN,ZITHROLIDE,,,,,79.83,,
832278,AZITHROMYCIN,ZITHROMAX,,,,,79.83,,
3001054,AZITHROMYCIN*,AUSTELL AZITHROMYCIN,,,,,107.90,,
3002136,AZITHROMYCIN*,AZITHROMYCIN S ASPEN,,,,,107.90,,
3003002,AZITHROMYCIN*,AZRASITE,,,,,107.90,,
3002555,AZITHROMYCIN*,ZATYP,,,,,107.90,,
3001314,AZITHROMYCIN*,ZITA (NAMIBIA ONLY),,,,,107.90,,
830720,AZITHROMYCIN*,ZITHROMAX,,,,,107.90,,
710314,AZITHROMYCIN*,ZITHROMAX ONE,,,,,107.90,,
722015,BACLOFEN,ASPEN BACLOFEN,,,,,237.00,,
865567,BACLOFEN,BIO-BACLOFEN,,,,,237.00,,
738344,BACLOFEN,LIORESAL,,,,,237.00,,
712607,BACLOFEN,TEVA BACLOFEN,,,,,237.00,,
3002092,BACLOFEN*,BACLOFEN BIOTECH,,,,,851.17,,
738352,BACLOFEN*,LIORESAL,,,,,851.17,,
820709,BECLOMETHASONE DIPROPIONATE,BECLATE,,,,,40.00,,
897937,BECLOMETHASONE DIPROPIONATE,CLENIL AQ NASAL,,,,,40.00,,
827061,BECLOMETHASONE DIPROPIONATE,BECEZE 50 CFC FREE 200DOSE,,,,,85.56,,
819611,BECLOMETHASONE DIPROPIONATE,BECLATE 200DOSE,,,,,85.56,,
827088,BECLOMETHASONE DIPROPIONATE,BECEZE 100 CFC FREE 200DOSE,,,,,119.47,,
819638,BECLOMETHASONE DIPROPIONATE,BECLATE 200DOSE,,,,,119.47,,
864501,BECLOMETHASONE DIPROPIONATE,QVAR 200 DOSE,,,,,119.47,,
864463,BECLOMETHASONE DIPROPIONATE,QVAR 200 DOSE,,,,,119.47,,
810576,BENZYDAMINE HCL,ANDOLEX ORAL,,,,,75.34,,
723600,BENZYDAMINE HCL,ORANIX,,,,,75.34,,
712171,BENZYDAMINE HCL,THROFLAM,,,,,75.34,,
816167,BENZYDAMINE HCL*,ANDOLEX,,,,,71.14,,
723607,BENZYDAMINE HCL*,ORANIX,,,,,71.14,,
722122,BENZYDAMINE HCL*,THROFLAM,,,,,71.14,,
827630,BENZYDAMINE/CHLORHEXIDINE*,ANDOLEX-C,,,,,89.97,,
710371,BENZYDAMINE/CHLORHEXIDINE*,THROFLAM-CO,,,,,89.97,,
710149,BENZYDAMINE/CHLORHEXIDINE*,ANDOLEX C,,,,,74.70,,
721415,BENZYDAMINE/CHLORHEXIDINE*,THROFLAM-CO,,,,,74.70,,
707716,BENZYL BENZOATE,APP BENZYL BENZOATE,,,,,12.80,,
704857,BENZYL BENZOATE,ASCABIOL,,,,,12.80,,
885588,BENZYL BENZOATE,BENZYL BENZOATE,,,,,12.80,,
700205,BENZYL BENZOATE,BENZYL BENZOATE ALPH,,,,,12.80,,
702851,BENZYL BENZOATE,FABUPHARM BENZYL BENZOATE,,,,,12.80,,
720978,BETAHISTINE,DANIDE,,,,,223.59,,
720325,BETAHISTINE,HIDRIST,,,,,223.59,,
723921,BETAHISTINE,MENIVERT,,,,,223.59,,
707452,BETAHISTINE,SERC,,,,,223.59,,
720825,BETAHISTINE,TREVIGO,,,,,223.59,,
3000557,BETAHISTINE,VERTIN,,,,,223.59,,
826936,BETAMETHASONE,BETANOID,,,,,61.68,,
797596,BETAMETHASONE,STEROMIEN,,,,,61.68,,
839361,BETAMETHASONE,BETANOID,,,,,290.83,,
800023,BETAMETHASONE,LENASONE,,,,,290.83,,
899124,BETAMETHASONE,PHARMA-Q BETAMETHASONE,,,,,290.83,,
708636,BETAMETHASONE/CALCIPOTRIOL*,DOVOBET,,,,,455.79,,
717191,BETAMETHASONE/CALCIPOTRIOL*,XAMIOL,,,,,455.79,,
827290,BETAMETHASONE VALERATE,ADCO-BETAMETHASONE,,,,,17.85,,
800163,BETAMETHASONE VALERATE,LENOVATE,,,,,17.85,,
754064,BETAMETHASONE VALERATE,PERSIVATE,,,,,17.85,,
882934,BETAMETHASONE VALERATE,REPIVATE,,,,,17.85,,
833037,BETAMETHASONE VALERATE,TOPIVATE,,,,,17.85,,
701138,BETAMETHASONE VALERATE,VARI-BETAMETHASONE,,,,,17.85,,
710337,BEZAFIBRATE,BEZACHOLE SR,,,,,208.32,,
779644,BEZAFIBRATE,BEZALIP RETARD,,,,,208.32,,
710122,BEZAFIBRATE,DYNA-BEZAFIBRATE SR,,,,,208.32,,
828300,BEZAFIBRATE,SANDOZ BEZAFIBRATE,,,,,208.32,,
715705,BICALUTAMIDE,ACCORD BICALUTAMIDE,,,,,627.23,,
723247,BICALUTAMIDE,ANADROCA,,,,,627.23,,
712506,BICALUTAMIDE,BICALOX,,,,,627.23,,
3001432,BICALUTAMIDE,BICATERO,,,,,627.23,,
715721,BICALUTAMIDE,CALOXA,,,,,627.23,,
822566,BICALUTAMIDE,CASODEX,,,,,627.23,,
710996,BICALUTAMIDE,SANDOZ BICALUTAMIDE,,,,,627.23,,
718988,BICALUTAMIDE,SPEC BICALUTAMIDE,,,,,627.23,,
716660,BICALUTAMIDE,TEVA BICALUTAMIDE,,,,,627.23,,
869872,BICALUTAMIDE*,CASODEX,,,,,5 808.54,,
723106,BICALUTAMIDE*,SPEC BICALUTAMIDE,,,,,5 808.54,,
722149,BICALUTAMIDE*,TASDIAM,,,,,5 808.54,,
716661,BICALUTAMIDE*,TEVA BICALUTAMIDE,,,,,5 808.54,,
721549,BISACODYL,DULCOLAX,,,,,18.89,,
715545,BISACODYL,FRESHEN BISOCODYL,,,,,18.89,,
708008,BISACODYL,LAXADOR BISACODYL,,,,,18.89,,
723016,BISACODYL,PURITONE BISACODYL LAXATIVE,,,,,18.89,,
723045,BISACODYL,CONLAX (NAMIBIA ONLY),,,,,90.00,,
721522,BISACODYL,DULCOLAX,,,,,90.00,,
703913,BISOPROLOL FUMARATE,ADCO BISOCOR,,,,,47.09,,
706178,BISOPROLOL FUMARATE,BETACOR,,,,,47.09,,
704372,BISOPROLOL FUMARATE,BILOCOR,,,,,47.09,,
720659,BISOPROLOL FUMARATE,BISBETA,,,,,47.09,,
719154,BISOPROLOL FUMARATE,BISLO,,,,,47.09,,
704132,BISOPROLOL FUMARATE,BISOHEXAL,,,,,47.09,,
722055,BISOPROLOL FUMARATE,BISOPROLOL UNICHEM,,,,,47.09,,
716167,BISOPROLOL FUMARATE,BISOPROLOL UNICORN,,,,,47.09,,
720043,BISOPROLOL FUMARATE,BIZOZYD,,,,,47.09,,
704440,BISOPROLOL FUMARATE,CARDICOR,,,,,47.09,,
818429,BISOPROLOL FUMARATE,CONCOR,,,,,47.09,,
721437,BISOPROLOL FUMARATE,MYLAN BISOPROLOL,,,,,47.09,,
715274,BISOPROLOL FUMARATE,ZIAPRO,,,,,47.09,,
703914,BISOPROLOL FUMARATE,ADCO BISOCOR,,,,,81.44,,
706179,BISOPROLOL FUMARATE,BETACOR,,,,,81.44,,
704373,BISOPROLOL FUMARATE,BILOCOR,,,,,81.44,,
720660,BISOPROLOL FUMARATE,BISBETA,,,,,81.44,,
719155,BISOPROLOL FUMARATE,BISLO,,,,,81.44,,
704133,BISOPROLOL FUMARATE,BISOHEXAL,,,,,81.44,,
722056,BISOPROLOL FUMARATE,BISOPROLOL UNICHEM,,,,,81.44,,
716166,BISOPROLOL FUMARATE,BISOPROLOL UNICORN,,,,,81.44,,
720044,BISOPROLOL FUMARATE,BIZOZYD,,,,,81.44,,
704441,BISOPROLOL FUMARATE,CARDICOR,,,,,81.44,,
818437,BISOPROLOL FUMARATE,CONCOR,,,,,81.44,,
721438,BISOPROLOL FUMARATE,MYLAN BISOPROLOL,,,,,81.44,,
715276,BISOPROLOL FUMARATE,ZIAPRO,,,,,81.44,,
719200,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
718082,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
720031,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
840300,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
719201,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
721588,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BISOPROLOL UNICORN,,,,,75.53,,
718086,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
720032,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
840319,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
719202,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BILOCOR CO,,,,,75.53,,
721589,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BISOPROLOL UNICORN,,,,,75.53,,
718087,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,BIZOZYD CO,,,,,75.53,,
720033,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIABETA,,,,,75.53,,
852929,BISOPROLOL FUMARATE/HYDROCHLOROTHIAZIDE,ZIAK,,,,,75.53,,
3000842,BORTEZOMIB,BERTRED,,,,,3 978.50,,
3001232,BORTEZOMIB,BORTRAC,,,,,3 978.50,,
3000409,BORTEZOMIB,MIBLEX,,,,,3 978.50,,
3001784,BORTEZOMIB,MIBZO (NAMIBIA),,,,,3 978.50,,
3002686,BORTEZOMIB,ONBORT,,,,,3 978.50,,
722781,BORTEZOMIB,VALTIB,,,,,3 978.50,,
706787,BORTEZOMIB,VELCADE,,,,,3 978.50,,
709410,BRIMONIDINE*,ALPHAGAN PURITE,,,,,219.55,,
709863,BRIMONIDINE*,COMBIGAN,,,,,219.55,,
721293,BRIMONIDINE*,BRIMOCT,,,,,219.55,,
796999,BROMAZEPAM,BRAZEPAM,,,,,23.18,,
737933,BROMAZEPAM,LEXOTAN,,,,,23.18,,
710784,BROMAZEPAM,SANDOZ BROMAZEPAM,,,,,23.18,,
800066,BROMAZEPAM,BRAZEPAM,,,,,32.09,,
821616,BROMAZEPAM,BROMAZE,,,,,32.09,,
737941,BROMAZEPAM,LEXOTAN,,,,,32.09,,
710792,BROMAZEPAM,SANDOZ BROMAZEPAM,,,,,32.09,,
827304,BROMHEXINE/ORCIPRENALINE,ADCO-LINCTOPENT,,,,,33.22,,
862037,BROMHEXINE/ORCIPRENALINE,BENYLIN CHESTY,,,,,33.22,,
710032,BROMHEXINE/ORCIPRENALINE,BISOLVON LINCTUS,,,,,33.22,,
710687,BROMHEXINE/ORCIPRENALINE,BRONKESE CO LINCT,,,,,33.22,,
718677,BUDESONIDE*,ARROW BUDESONIDE,,,,,263.58,,
721277,BUDESONIDE*,BUDONEB,,,,,263.58,,
825441,BUDESONIDE*,PULMICORT,,,,,263.58,,
718678,BUDESONIDE*,ARROW BUDESONIDE,,,,,336.57,,
721278,BUDESONIDE*,BUDONEB,,,,,336.57,,
807885,BUDESONIDE*,PULMICORT,,,,,336.57,,
3000681,BUDESONIDE,AEROMIDE NASAL,,,,,109.08,,
712614,BUDESONIDE,SPEC-BUDESONIDE AQ NASAL,,,,,109.08,,
705986,BUDESONIDE/FORMOTEROL FUMARATE*,SYMBICORD,,,,,385.85,,
720218,BUDESONIDE/FORMOTEROL FUMARATE*,VANNAIR,,,,,385.85,,
700173,BUDESONIDE/FORMOTEROL FUMARATE*,SYMBICORD,,,,,260.84,,
720219,BUDESONIDE/FORMOTEROL FUMARATE*,VANNAIR,,,,,260.84,,
3003107,BUPROPION HCL,BUDEP XR,,,,,269.62,,
721257,BUPROPION HCL,NICOLIFT,,,,,269.62,,
704070,BUPROPION HCL,WELLBUTRIN,,,,,269.62,,
703659,BUPROPION HCL,ZYBAN,,,,,269.62,,
3001584,BUPROPION HCL*,VOXTRA XL,,,,,281.21,,
711008,BUPROPION HCL*,WELLBUTRIN XL,,,,,281.21,,
3001582,BUPROPION HCL*,VOXTRA XL,,,,,265.23,,
711009,BUPROPION HCL*,WELLBUTRIN XL,,,,,265.23,,
3000147,CABAZITAXEL*,CABITAX,,,,,32 701.95,,
715985,CABAZITAXEL*,JEVTANA,,,,,32 701.95,,
856096,CANDESARTAN CILEXETIL*,ATACAND,,,,,222.34,,
723123,CANDESARTAN CILEXETIL*,ATERWIN,,,,,222.34,,
719209,CANDESARTAN CILEXETIL*,MYLACAND,,,,,222.34,,
856118,CANDESARTAN CILEXETIL*,ATACAND,,,,,235.28,,
723124,CANDESARTAN CILEXETIL*,ATERWIN,,,,,235.28,,
719210,CANDESARTAN CILEXETIL*,MYLACAND,,,,,235.28,,
711287,CANDESARTAN CILEXETIL*,ATACAND,,,,,262.13,,
723125,CANDESARTAN CILEXETIL*,ATERWIN,,,,,262.13,,
898635,CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,ATACAND PLUS,,,,,235.28,,
719453,CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,CANDEPRES PLUS,,,,,235.28,,
3000531,CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,CANDESARTAN PLUS HTZ OETHMAAN,,,,,235.28,,
719506,CANDESARTAN CILEXETIL/HYDROCHLOROTHIAZIDE*,MYLACAND PLUS,,,,,235.28,,
723214,CAPECITABINE*,CAPECITABINE SPECPHARM,,,,,679.50,,
3001285,CAPECITABINE*,CAPELODA,,,,,679.50,,
722783,CAPECITABINE*,CAPEXA,,,,,679.50,,
3003052,CAPECITABINE*,CAXETA,,,,,679.50,,
722962,CAPECITABINE*,PECASET,,,,,679.50,,
870072,CAPECITABINE*,XELODA,,,,,679.50,,
723225,CAPECITABINE,CAPECITABINE SPECPHARM,,,,,3 195.50,,
3001286,CAPECITABINE,CAPELODA,,,,,3 195.50,,
722784,CAPECITABINE,CAPEXA,,,,,3 195.50,,
3003053,CAPECITABINE,CAXETA,,,,,3 195.50,,
722963,CAPECITABINE,PECASET,,,,,3 195.50,,
719706,CAPECITABINE,XELOCEL (NAMIBIA ONLY),,,,,3 195.50,,
870080,CAPECITABINE,XELODA,,,,,3 195.50,,
852333,CAPTOPRIL,BIO-CAPTOPRIL (ACETEN),,,,,21.04,,
837636,CAPTOPRIL,CAPTOHEXAL,,,,,21.04,,
852619,CAPTOPRIL,MYLAN CAPTOPRIL,,,,,21.04,,
839779,CAPTOPRIL,ZAPTO,,,,,21.04,,
852341,CAPTOPRIL,BIO-CAPTOPRIL,,,,,23.87,,
899429,CAPTOPRIL,MYLAN CAPTOPRIL,,,,,23.87,,
712493,CARBAMAZEPINE,DEGRANOL,,,,,244.30,,
3001174,CARBAMAZEPINE,GULF CARBAMAZEPINE,,,,,244.30,,
769398,CARBAMAZEPINE,TEGRETOL,,,,,244.30,,
715962,CARBAMAZEPINE,ZEPTOL,,,,,244.30,,
824321,CARBIDOPA/LEVODOPA,CARBILEV,,,,,404.46,,
